Cycle	time(h)	Alpha_mass	Alpha_fa_mass	heat(kJ/kg_solid)	Temperature(C)	Gsratio	Wno(g/g)	Wni(g/g)	ChemShrink(mL/g)	pH	Conductivity(S/m)	[Na+](M)	[K+](M)	[Ca++](M)	[SO4--](M)	{K+}	{Ca++}	{OH-}	{SO4--}	Vfpore	Poreconnx	Poreconny	Poreconnz	Poreconnave	Solidconnx	Solidconny	Solidconnz	Solidconnave	VfC3S	VfC2S	VfC3A	VfOC3A	VfC4AF	VfK2SO4	VfNA2SO4	VfGYPSUM	VfHEMIHYD	VfANHYDRITE	VfCACO3	VfFREELIME	VfSFUME	VfINERT	VfSLAG	VfASG	VfCAS2	VfAMSIL	VfCH	VfCSH	VfPOZZCSH	VfSLAGCSH	VfC3AH6	VfETTR	VfAFM	VfFH3	VfCACL2	VfFRIEDEL	VfSTRAT	VfGYPSUMS	VfABSGYP	VfAFMC	VfINERTAGG	VfEMPTYP
551	106.2605	0.6412	0.0000	330.6236	25.0000	0.5504	0.1410	0.1411	0.04706	13.3414	6.9912	0.0821	0.2425	0.0018	0.0000	0.5985	0.1128	0.6764	1.0000	0.3372	0.0000	0.9071	0.9075	0.6049	0.0000	0.9729	0.9732	0.6487	0.0512	0.0298	0.0091	0.0000	0.0142	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0953	0.2559	0.0000	0.0000	0.0360	0.0192	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
552	106.6466	0.6417	0.0000	330.8589	25.0000	0.5508	0.1411	0.1412	0.04710	13.3416	6.9929	0.0821	0.2425	0.0018	0.0000	0.5985	0.1128	0.6763	1.0000	0.3370	0.0000	0.9071	0.9075	0.6049	0.0000	0.9729	0.9732	0.6487	0.0511	0.0298	0.0090	0.0000	0.0142	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0953	0.2562	0.0000	0.0000	0.0361	0.0192	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
553	107.0333	0.6423	0.0000	331.1401	25.0000	0.5511	0.1413	0.1414	0.04715	13.3417	6.9947	0.0821	0.2426	0.0018	0.0000	0.5984	0.1128	0.6763	1.0000	0.3368	0.0000	0.9069	0.9074	0.6048	0.0000	0.9729	0.9732	0.6487	0.0510	0.0298	0.0090	0.0000	0.0142	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0954	0.2564	0.0000	0.0000	0.0361	0.0192	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
554	107.4208	0.6427	0.0000	331.3817	25.0000	0.5514	0.1414	0.1415	0.04719	13.3418	6.9965	0.0821	0.2427	0.0018	0.0000	0.5984	0.1128	0.6763	1.0000	0.3366	0.0000	0.9069	0.9074	0.6048	0.0000	0.9729	0.9732	0.6487	0.0509	0.0297	0.0090	0.0000	0.0142	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0955	0.2566	0.0000	0.0000	0.0362	0.0192	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
555	107.8089	0.6432	0.0000	331.6072	25.0000	0.5518	0.1415	0.1416	0.04723	13.3419	6.9985	0.0821	0.2428	0.0018	0.0000	0.5984	0.1127	0.6763	1.0000	0.3364	0.0000	0.9069	0.9074	0.6048	0.0000	0.9730	0.9734	0.6488	0.0508	0.0297	0.0090	0.0000	0.0142	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0956	0.2568	0.0000	0.0000	0.0362	0.0192	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
556	108.1978	0.6438	0.0000	331.8956	25.0000	0.5521	0.1416	0.1417	0.04727	13.3420	7.0004	0.0822	0.2429	0.0018	0.0000	0.5983	0.1127	0.6763	1.0000	0.3363	0.0000	0.9059	0.9061	0.6040	0.0000	0.9730	0.9734	0.6488	0.0507	0.0297	0.0090	0.0000	0.0141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0956	0.2570	0.0000	0.0000	0.0363	0.0192	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
557	108.5873	0.6444	0.0000	332.1426	25.0000	0.5524	0.1418	0.1419	0.04732	13.3421	7.0021	0.0822	0.2429	0.0018	0.0000	0.5983	0.1127	0.6763	1.0000	0.3361	0.0000	0.9059	0.9061	0.6040	0.0000	0.9731	0.9735	0.6489	0.0505	0.0297	0.0090	0.0000	0.0141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0957	0.2572	0.0000	0.0000	0.0363	0.0192	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
558	108.9776	0.6449	0.0000	332.4113	25.0000	0.5528	0.1419	0.1420	0.04736	13.3423	7.0039	0.0822	0.2430	0.0018	0.0000	0.5983	0.1127	0.6763	1.0000	0.3359	0.0000	0.9059	0.9061	0.6040	0.0000	0.9731	0.9735	0.6489	0.0504	0.0296	0.0089	0.0000	0.0141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0958	0.2575	0.0000	0.0000	0.0364	0.0192	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
559	109.3685	0.6455	0.0000	332.7296	25.0000	0.5531	0.1420	0.1421	0.04740	13.3424	7.0060	0.0822	0.2431	0.0018	0.0000	0.5983	0.1126	0.6762	1.0000	0.3357	0.0000	0.9052	0.9057	0.6036	0.0000	0.9731	0.9734	0.6488	0.0503	0.0296	0.0089	0.0000	0.0141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0959	0.2577	0.0000	0.0000	0.0364	0.0191	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
560	109.7602	0.6461	0.0000	333.0235	25.0000	0.5534	0.1421	0.1422	0.04744	13.3425	7.0079	0.0822	0.2432	0.0018	0.0000	0.5982	0.1126	0.6762	1.0000	0.3356	0.0000	0.9052	0.9057	0.6036	0.0000	0.9731	0.9734	0.6488	0.0502	0.0296	0.0089	0.0000	0.0141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0959	0.2579	0.0000	0.0000	0.0364	0.0191	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
561	110.1525	0.6466	0.0000	333.2724	25.0000	0.5537	0.1423	0.1424	0.04748	13.3426	7.0096	0.0822	0.2432	0.0018	0.0000	0.5982	0.1126	0.6762	1.0000	0.3354	0.0000	0.9052	0.9057	0.6036	0.0000	0.9731	0.9734	0.6488	0.0501	0.0296	0.0089	0.0000	0.0141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0960	0.2581	0.0000	0.0000	0.0365	0.0191	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
562	110.5456	0.6471	0.0000	333.4970	25.0000	0.5541	0.1424	0.1425	0.04752	13.3427	7.0113	0.0823	0.2433	0.0018	0.0000	0.5982	0.1126	0.6762	1.0000	0.3352	0.0000	0.9040	0.9044	0.6028	0.0000	0.9731	0.9734	0.6488	0.0500	0.0295	0.0089	0.0000	0.0141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0961	0.2583	0.0000	0.0000	0.0366	0.0191	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
563	110.9393	0.6477	0.0000	333.7507	25.0000	0.5544	0.1425	0.1426	0.04756	13.3428	7.0130	0.0823	0.2434	0.0018	0.0000	0.5982	0.1126	0.6762	1.0000	0.3351	0.0000	0.9040	0.9044	0.6028	0.0000	0.9731	0.9735	0.6489	0.0499	0.0295	0.0088	0.0000	0.0141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0961	0.2585	0.0000	0.0000	0.0366	0.0191	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
564	111.3338	0.6481	0.0000	333.9817	25.0000	0.5547	0.1426	0.1427	0.04759	13.3429	7.0147	0.0823	0.2434	0.0018	0.0000	0.5981	0.1125	0.6762	1.0000	0.3349	0.0000	0.9040	0.9044	0.6028	0.0000	0.9731	0.9735	0.6489	0.0498	0.0295	0.0088	0.0000	0.0141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0962	0.2587	0.0000	0.0000	0.0366	0.0191	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
565	111.7289	0.6487	0.0000	334.2253	25.0000	0.5550	0.1427	0.1428	0.04764	13.3430	7.0165	0.0823	0.2435	0.0018	0.0000	0.5981	0.1125	0.6762	1.0000	0.3347	0.0000	0.9038	0.9044	0.6027	0.0000	0.9732	0.9735	0.6489	0.0497	0.0295	0.0088	0.0000	0.0141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0963	0.2589	0.0000	0.0000	0.0367	0.0192	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
566	112.1248	0.6492	0.0000	334.4912	25.0000	0.5553	0.1428	0.1429	0.04768	13.3432	7.0183	0.0823	0.2436	0.0018	0.0000	0.5981	0.1125	0.6762	1.0000	0.3346	0.0000	0.9038	0.9044	0.6027	0.0000	0.9732	0.9735	0.6489	0.0496	0.0294	0.0088	0.0000	0.0141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0963	0.2591	0.0000	0.0000	0.0367	0.0192	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
567	112.5213	0.6497	0.0000	334.7384	25.0000	0.5557	0.1430	0.1431	0.04771	13.3433	7.0203	0.0824	0.2437	0.0018	0.0000	0.5981	0.1125	0.6761	1.0000	0.3343	0.0000	0.9038	0.9044	0.6027	0.0000	0.9733	0.9737	0.6490	0.0495	0.0294	0.0088	0.0000	0.0140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0964	0.2594	0.0000	0.0000	0.0367	0.0192	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
568	112.9186	0.6504	0.0000	335.0267	25.0000	0.5560	0.1431	0.1432	0.04774	13.3434	7.0222	0.0824	0.2437	0.0018	0.0000	0.5980	0.1124	0.6761	1.0000	0.3342	0.0000	0.9029	0.9034	0.6021	0.0000	0.9733	0.9737	0.6490	0.0494	0.0294	0.0088	0.0000	0.0140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0965	0.2596	0.0000	0.0000	0.0368	0.0192	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
569	113.3165	0.6509	0.0000	335.2793	25.0000	0.5563	0.1432	0.1433	0.04779	13.3435	7.0239	0.0824	0.2438	0.0018	0.0000	0.5980	0.1124	0.6761	1.0000	0.3340	0.0000	0.9029	0.9034	0.6021	0.0000	0.9733	0.9736	0.6490	0.0493	0.0293	0.0087	0.0000	0.0140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0965	0.2598	0.0000	0.0000	0.0368	0.0192	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
570	113.7152	0.6514	0.0000	335.5258	25.0000	0.5566	0.1433	0.1434	0.04782	13.3436	7.0256	0.0824	0.2439	0.0018	0.0000	0.5980	0.1124	0.6761	1.0000	0.3339	0.0000	0.9029	0.9034	0.6021	0.0000	0.9733	0.9736	0.6490	0.0492	0.0293	0.0087	0.0000	0.0140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0966	0.2600	0.0000	0.0000	0.0369	0.0191	0.0001	0.0025	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
571	114.1145	0.6519	0.0000	335.7732	25.0000	0.5570	0.1434	0.1435	0.04786	13.3437	7.0275	0.0824	0.2440	0.0018	0.0000	0.5980	0.1124	0.6761	1.0000	0.3337	0.0000	0.9027	0.9032	0.6020	0.0000	0.9734	0.9738	0.6490	0.0491	0.0293	0.0087	0.0000	0.0140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0967	0.2602	0.0000	0.0000	0.0369	0.0191	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
572	114.5146	0.6525	0.0000	336.0530	25.0000	0.5573	0.1436	0.1437	0.04789	13.3439	7.0294	0.0824	0.2440	0.0018	0.0000	0.5979	0.1124	0.6761	1.0000	0.3335	0.0000	0.9027	0.9032	0.6020	0.0000	0.9734	0.9738	0.6490	0.0490	0.0293	0.0087	0.0000	0.0140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0968	0.2604	0.0000	0.0000	0.0369	0.0191	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
573	114.9153	0.6530	0.0000	336.3139	25.0000	0.5577	0.1437	0.1438	0.04793	13.3440	7.0312	0.0825	0.2441	0.0018	0.0000	0.5979	0.1123	0.6761	1.0000	0.3333	0.0000	0.9027	0.9032	0.6020	0.0000	0.9735	0.9739	0.6491	0.0489	0.0292	0.0086	0.0000	0.0140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0968	0.2607	0.0000	0.0000	0.0370	0.0191	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
574	115.3168	0.6536	0.0000	336.6001	25.0000	0.5579	0.1438	0.1439	0.04798	13.3441	7.0330	0.0825	0.2442	0.0018	0.0000	0.5979	0.1123	0.6760	1.0000	0.3332	0.0000	0.9020	0.9026	0.6015	0.0000	0.9735	0.9739	0.6491	0.0488	0.0292	0.0086	0.0000	0.0140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0969	0.2608	0.0000	0.0000	0.0370	0.0191	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
575	115.7189	0.6541	0.0000	336.8326	25.0000	0.5583	0.1439	0.1440	0.04802	13.3442	7.0347	0.0825	0.2443	0.0018	0.0000	0.5979	0.1123	0.6760	1.0000	0.3330	0.0000	0.9020	0.9026	0.6015	0.0000	0.9734	0.9738	0.6491	0.0487	0.0292	0.0086	0.0000	0.0140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0970	0.2611	0.0000	0.0000	0.0370	0.0191	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
576	116.1218	0.6546	0.0000	337.0891	25.0000	0.5586	0.1440	0.1441	0.04806	13.3443	7.0366	0.0825	0.2443	0.0018	0.0000	0.5978	0.1123	0.6760	1.0000	0.3328	0.0000	0.9020	0.9026	0.6015	0.0000	0.9734	0.9738	0.6491	0.0486	0.0292	0.0086	0.0000	0.0140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0971	0.2613	0.0000	0.0000	0.0371	0.0192	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
577	116.5253	0.6552	0.0000	337.3454	25.0000	0.5589	0.1442	0.1443	0.04809	13.3444	7.0384	0.0825	0.2444	0.0018	0.0000	0.5978	0.1122	0.6760	1.0000	0.3326	0.0000	0.9008	0.9013	0.6007	0.0000	0.9736	0.9740	0.6492	0.0485	0.0291	0.0086	0.0000	0.0140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0971	0.2615	0.0000	0.0000	0.0371	0.0192	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0018	0.1000	0.0000
578	116.9296	0.6557	0.0000	337.6116	25.0000	0.5592	0.1443	0.1444	0.04813	13.3445	7.0401	0.0825	0.2445	0.0018	0.0000	0.5978	0.1122	0.6760	1.0000	0.3325	0.0000	0.9008	0.9013	0.6007	0.0000	0.9736	0.9740	0.6492	0.0484	0.0291	0.0085	0.0000	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0972	0.2617	0.0000	0.0000	0.0372	0.0192	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0019	0.1000	0.0000
579	117.3345	0.6563	0.0000	337.8932	25.0000	0.5596	0.1444	0.1445	0.04817	13.3446	7.0419	0.0826	0.2446	0.0018	0.0000	0.5978	0.1122	0.6760	1.0000	0.3323	0.0000	0.9008	0.9013	0.6007	0.0000	0.9738	0.9742	0.6493	0.0483	0.0291	0.0085	0.0000	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0973	0.2619	0.0000	0.0000	0.0372	0.0192	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0019	0.1000	0.0000
580	117.7402	0.6568	0.0000	338.1359	25.0000	0.5599	0.1445	0.1446	0.04821	13.3447	7.0436	0.0826	0.2446	0.0018	0.0000	0.5977	0.1122	0.6760	1.0000	0.3321	0.0000	0.9011	0.9015	0.6009	0.0000	0.9738	0.9742	0.6493	0.0482	0.0290	0.0085	0.0000	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0973	0.2621	0.0000	0.0000	0.0373	0.0192	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0019	0.1000	0.0000
581	118.1465	0.6573	0.0000	338.3768	25.0000	0.5601	0.1446	0.1447	0.04826	13.3449	7.0453	0.0826	0.2447	0.0018	0.0000	0.5977	0.1122	0.6760	1.0000	0.3320	0.0000	0.9011	0.9015	0.6009	0.0000	0.9738	0.9742	0.6494	0.0481	0.0290	0.0085	0.0000	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0974	0.2623	0.0000	0.0000	0.0373	0.0192	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0019	0.1000	0.0000
582	118.5536	0.6578	0.0000	338.6232	25.0000	0.5604	0.1447	0.1448	0.04829	13.3450	7.0469	0.0826	0.2448	0.0018	0.0000	0.5977	0.1121	0.6759	1.0000	0.3318	0.0000	0.9011	0.9015	0.6009	0.0000	0.9738	0.9742	0.6494	0.0480	0.0290	0.0085	0.0000	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0974	0.2625	0.0000	0.0000	0.0374	0.0192	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0019	0.1000	0.0000
583	118.9613	0.6583	0.0000	338.8545	25.0000	0.5607	0.1448	0.1450	0.04833	13.3451	7.0487	0.0826	0.2448	0.0018	0.0000	0.5977	0.1121	0.6759	1.0000	0.3317	0.0000	0.9004	0.9007	0.6004	0.0000	0.9739	0.9743	0.6494	0.0479	0.0290	0.0084	0.0000	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0975	0.2626	0.0000	0.0000	0.0374	0.0191	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0019	0.1000	0.0000
584	119.3698	0.6588	0.0000	339.1356	25.0000	0.5611	0.1450	0.1451	0.04836	13.3452	7.0505	0.0826	0.2449	0.0018	0.0000	0.5976	0.1121	0.6759	1.0000	0.3315	0.0000	0.9004	0.9007	0.6004	0.0000	0.9739	0.9743	0.6494	0.0478	0.0289	0.0084	0.0000	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0976	0.2629	0.0000	0.0000	0.0374	0.0191	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0019	0.1000	0.0000
585	119.7789	0.6594	0.0000	339.4152	25.0000	0.5614	0.1451	0.1452	0.04840	13.3453	7.0523	0.0827	0.2450	0.0018	0.0000	0.5976	0.1121	0.6759	1.0000	0.3313	0.0000	0.9004	0.9007	0.6004	0.0000	0.9740	0.9744	0.6495	0.0477	0.0289	0.0084	0.0000	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0976	0.2631	0.0000	0.0000	0.0375	0.0192	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0019	0.1000	0.0000
586	120.1888	0.6599	0.0000	339.6494	25.0000	0.5617	0.1452	0.1453	0.04844	13.3454	7.0540	0.0827	0.2451	0.0018	0.0000	0.5976	0.1120	0.6759	1.0000	0.3312	0.0000	0.8995	0.8998	0.5998	0.0000	0.9740	0.9744	0.6495	0.0476	0.0289	0.0084	0.0000	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0977	0.2633	0.0000	0.0000	0.0375	0.0192	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0019	0.1000	0.0000
587	120.5993	0.6604	0.0000	339.9019	25.0000	0.5620	0.1453	0.1454	0.04849	13.3455	7.0558	0.0827	0.2451	0.0018	0.0000	0.5976	0.1120	0.6759	1.0000	0.3310	0.0000	0.8995	0.8998	0.5998	0.0000	0.9741	0.9745	0.6495	0.0475	0.0289	0.0084	0.0000	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0978	0.2635	0.0000	0.0000	0.0376	0.0192	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0019	0.1000	0.0000
588	121.0106	0.6609	0.0000	340.1465	25.0000	0.5623	0.1454	0.1455	0.04851	13.3456	7.0575	0.0827	0.2452	0.0018	0.0000	0.5975	0.1120	0.6759	1.0000	0.3308	0.0000	0.8995	0.8998	0.5998	0.0000	0.9741	0.9745	0.6495	0.0474	0.0288	0.0083	0.0000	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0978	0.2637	0.0000	0.0000	0.0376	0.0191	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0019	0.1000	0.0000
589	121.4225	0.6614	0.0000	340.3605	25.0000	0.5626	0.1455	0.1457	0.04856	13.3457	7.0592	0.0827	0.2453	0.0018	0.0000	0.5975	0.1120	0.6759	1.0000	0.3306	0.0000	0.8995	0.8999	0.5998	0.0000	0.9743	0.9747	0.6497	0.0473	0.0288	0.0083	0.0000	0.0138	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0979	0.2639	0.0000	0.0000	0.0377	0.0192	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0019	0.1000	0.0000
590	121.8352	0.6619	0.0000	340.6343	25.0000	0.5629	0.1457	0.1458	0.04860	13.3458	7.0610	0.0828	0.2453	0.0018	0.0000	0.5975	0.1120	0.6758	1.0000	0.3305	0.0000	0.8995	0.8999	0.5998	0.0000	0.9743	0.9747	0.6497	0.0472	0.0288	0.0083	0.0000	0.0138	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0980	0.2641	0.0000	0.0000	0.0377	0.0192	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0019	0.1000	0.0000
591	122.2485	0.6624	0.0000	340.8641	25.0000	0.5632	0.1458	0.1459	0.04864	13.3459	7.0627	0.0828	0.2454	0.0018	0.0000	0.5975	0.1119	0.6758	1.0000	0.3303	0.0000	0.8995	0.8999	0.5998	0.0000	0.9745	0.9749	0.6498	0.0471	0.0288	0.0083	0.0000	0.0138	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0981	0.2643	0.0000	0.0000	0.0377	0.0191	0.0001	0.0026	0.0000	0.0000	0.0000	0.0000	0.0021	0.0019	0.1000	0.0000
592	122.6626	0.6630	0.0000	341.1532	25.0000	0.5635	0.1459	0.1460	0.04868	13.3461	7.0645	0.0828	0.2455	0.0018	0.0000	0.5974	0.1119	0.6758	1.0000	0.3301	0.0000	0.8990	0.8995	0.5995	0.0000	0.9745	0.9749	0.6498	0.0470	0.0287	0.0082	0.0000	0.0138	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0981	0.2645	0.0000	0.0000	0.0378	0.0192	0.0001	0.0027	0.0000	0.0000	0.0000	0.0000	0.0021	0.0019	0.1000	0.0000
593	123.0773	0.6635	0.0000	341.4176	25.0000	0.5639	0.1460	0.1461	0.04872	13.3462	7.0663	0.0828	0.2456	0.0018	0.0000	0.5974	0.1119	0.6758	1.0000	0.3300	0.0000	0.8990	0.8995	0.5995	0.0000	0.9745	0.9749	0.6498	0.0469	0.0287	0.0082	0.0000	0.0138	0.0000	0.0000	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0982	0.2647	0.0000	0.0000	0.0378	0.0191	0.0001	0.0027	0.0000	0.0000	0.0000	0.0000	0.0021	0.0019	0.1000	0.0000
